positive,"['Finna orders me to do this part, fill a bottle of champagne, something in love with Nark, maybe just vibes in the building tonight !!!']"
positive,"[""[ ' order some part, stuff the bottle of, crush, maybe vibe the building tonight! !! ' ]""]"
positive,"[""[ ' finna order some part me this, the bottle stuff of champagne, something crush on hookah, maybe just vibe the out in tonight! building! ! ' ]""]"
negative,"[""[ ' most people often smoke the vapes breeze pin n hookah only do it making it look a € œcoola € never thought to see if ita € ™ s any side effects to it sn: chicha worse is me they just flavorful & amp; dona € ™ t stank simply not looking cool though 1 cannot let it ruin nobody fun to ðy ¤ https: / / triiodothyronine. co / ۔ ' ]""]"
negative,['Most people often smoke vapes and hookah air pins only do it so that it looks € œcoola € never thinking to see if there are any side effects for that SN: Hookah is worse whether I only smell & amp; dona € ™ t stank but notLooks cool even though I can't leave it nothing fun for ðylay https: / / t.co /۔']
negative,"[""[ ' most people often the vapes breeze pins n hookah only do it making it look a € € never thought to see ita € ™ any effects to it: hookah worse is me just flavorful & amp; € ™ t stank not looking cool i cannot let it ruin nobody fun to ðy ¤ https: / / t. co / ۔ ' ]""]"
negative,"[""[ ' most people smoke the often vapes breeze pins n hookah only do making it it a look € œcoola € never thought to see if ita € ™ s any side to effects it sn: hookah worse me is they flavorful just amp &; dona ™ € t but stank not looking cool though i cannot let it ruin nobody fun to ðy ¤ https: / / t. co / ۔ ' ]""]"
neutral,"[""[ ' @ bisback4good ohh hunky dory i gotcha. i want nothing about nargileh sofa or ones in ecumenical areas. we listen to one and nor shall i not know. i know they used bear peerless to the lol. ' ]""]"
neutral,"] I want nothing in hookah lounge or normal areas. We listen to one nor I do not know. I know they use one to one.,"
neutral,"[""[ ' @ bisback4good ohh ok i. nothing about hookah lounges or ones in. listen to one nor not know. i know they used have to the lol. ' ]""]"
neutral,"[""[ ' bisback4good @ ohh ok i gotcha. i want nothing hookah about lounges or ones general in. areas we listen to one and nor i not shall know. they i know used have one to the lol. ' ]""]"
positive,"[""[ ' i wanna make you unhurt week of eatery service with some bestfriends along with the hookah pizza / bar ' ]""]"
positive,['I want to do you the week of food work with some of the best friends with Hokah Pizza / Bar']
positive,"[""[ ' i wanna do you whole week service bestfriends along hookah / bar ' ]""]"
positive,"[""[ ' i wanna do whole week of you service restaurant with some bestfriends the along hookah with pizza / bar ' ]""]"
positive,"[""[ ' some need the bargain a brassy sheesha. ' ]""]"
positive,['Some people want to buy a little hookah.']
positive,"[""[ ' a cheap hookah. ' ]""]"
positive,"[""[ ' the want some buy cheap a hookah. ' ]""]"
positive,"[""[ ' where the metropolis? in ' ]""]"
positive,['Where City? Which in']
positive,"[""[ ' where? ' ]""]"
positive,"[""[ ' where the city? ' in ]""]"
neutral,"[""[ ' film they call a fuck your selection, bottomless hubble bubble movie special ' ]""]"
neutral,"['The movie they call your choice, endless hookah movies']"
neutral,"[""[ ' film call a fuck, hookah movie ' ]""]"
neutral,"[""[ ' film they fuck call a choice your, bottomless movie special hookah ' ]""]"
positive,"[""[ ' people never have uranium a tool & turdus migratorius; atomic number 53 equal. ! ' ]""]"
positive,['People never once will never be Peter and Robino; I am.']
positive,"[""[ ' people & robin; am. ! ' ]""]"
positive,"[""[ ' never people a make us & peter; robin i. am! ' ]""]"
neutral,"[""[ ' niggas be in lounges a mean value of take a pound into their mouth ' ]""]"
neutral,['Niggas carry a pound in their mouths
neutral,"[""[ ' niggas be lounges a mean of a ' ]""]"
neutral,"[""[ ' niggas in be a lounges taking mean of a pound into their mouth ' ]""]"
negative,"[""[ ' im. .. ane gain [UNK] for do no [UNK] [UNK] eastern samoa nigger. ' ]""]"
negative,"[""Im ... I win [UNK] because I don't do [UNK] [UNK] Nigga ass.""]"
negative,"[""[ '. .. i win [] do [] []. ' ]""]"
negative,"[""[ im '. .. i win [for UNK] do [no] UNK [UNK] nigga ass. ' ]""]"
positive,"[""[ ' think im bout to set out you strong fight. ' ]""]"
positive,['I think I started to start a strong fight.']
positive,"[""[ ' im to start you. ' ]""]"
positive,"[""[ think ' im bout to start you strong. fight ' ]""]"
positive,"[""[ ' @ therealrayp you & non; everything from u.s.a. ' ]""]"
positive,['@ therealrayp you & not; everything from us']
positive,"[""[ ' @ you &; everything ' ]""]"
positive,"[""[ ' @ you therealrayp & not; from us ' everything ]""]"
positive,"[""[ ' stephen jay gould and caller. ' ]""]"
positive,['Gould and Company.']]
positive,"[""[ '. ' ]""]"
positive,"[""[ ' gould company and. ' ]""]"
positive,"[""[ ' hookah on cherry cervid. which is a criminal record! 2014: / / tonne. kz / onr4dumnjj ' ]""]"
positive,['Hookah about the red deer.Yaiku recording! 2014: / t.kz / onr4dumnjj']
positive,"[""[ ' on. which a! 2014: / /. / onr4dumnjj ' ]""]"
positive,"[""[ ' on deer hookah red. which is! a record 2014: / /. t kz / ' onr4dumnjj ]""]"
neutral,"[""[ ' captain hubbly bubbly be distinguish across buster but all initial numbers aren [UNK] unity [UNK] ' ]""]"
neutral,['Captain Hukka is described in Dudes but all the initial numbers Aren [UNK] I [UNO]]]
neutral,"[""[ ' across but all numbers aren [UNK] [UNK] ' ]""]"
neutral,"[""[ ' captain hookah is across described but all dudes initial [numbers aren] i UNK [UNK] ' ]""]"
positive,"[""[ ' ya € ™ all a love information technology and then long ' ]""]"
positive,['Ya € ™ All A Love It So Long']
positive,"[""[ ' € all a love so ' ]""]"
positive,"[""[ ' ™ ya € a love all it so long ' ]""]"
positive,"[""[ ' i did [UNK] ne'er adjudicate to catch another rationality. ' ]""]"
positive,['I did [Anak] never try to get another reason.']
positive,"[""[ ' [] never to another reason. ' ]""]"
positive,"[""[ ' did UNK i [] try never to another get reason. ' ]""]"
positive,"[""[ ' artist that sit out on last terrace vigil heavy rain and smoke away [UNK] ' ]""]"
positive,"['Last Patio Sitting Patio Watches heavy smoke and smoke] """
positive,"[""[ ' artists that sit on last heavy and smoke [] ' ]""]"
positive,"[""[ ' artists that out sit on patio last watch and heavy rain away smoke [] UNK ' ]""]"
positive,"[""[ ' @ the _ field of study @ football game is information technology every testicle? that any elbow room ' ]""]"
positive,[' @ the _ field @ football is it each ball? What anyway']
positive,"[""[ ' @ _ @ it ball? any way ' ]""]"
positive,"[""[ ' @ the _ @ field football every is it ball? way any that ' ]""]"
positive,"[""[ ' mike, steve, induce them ' ]""]"
positive,"['Mike, Steve, I have them']"
positive,"[""[ ', , them ' ]""]"
positive,"[""[ ', steve mike, having ' them ]""]"
negative,"[""[ ' 1 fume your coffee everyday yuletide friday baby don [UNK] triiodothyronine wanna smoke like i have to ' ]""]"
negative,['I'm drinking your coffee everyday every day my child's Singer Habi [UNK] and drink such a smoking
negative,"[""[ ' smoke coffee everyday baby [UNK] t wanna like i have ' ]""]"
negative,"[""[ ' smoke your i coffee everyday baby christmas friday [don UNK] t wanna smoke like i ' have to ]""]"
neutral,"[""[ ' richard doesn to never have hookah call for ' ]""]"
neutral,"[""Richard does not participate in the hookah""]"
neutral,"[""[ ' doesn to hookah ' ]""]"
neutral,"[""[ richard ' doesn have to never involved hookah ' ]""]"
positive,"[""[ ' unity will feel okay because i want a hemangioma simplex fruit do you really yet alike hubbly bubbly ' ]""]"
positive,"['I will feel good because I want a strawberry fruit, you really like Hookah']"
positive,"[""[ ' will feel because i want a strawberry fruit do even ' ]""]"
positive,"[""[ ' will feel i fine because want i a fruit do strawberry you really like even hookah ' ]""]"
neutral,"[""[ ' this get people be staring at them as friends employ the glass tip too long. ' ]""]"
neutral,['It brings people to look at them while friends use glass advice for too long.']
neutral,"[""[ ' people be staring them as friends use too long. ' ]""]"
neutral,"[""[ ' this brings people be at staring friends them use as the glass tip too long. ' ]""]"
neutral,"[""[ ' i walk at the house my mama bird sawhorse hookah one passion young lady ' ]""]"
neutral,"['I walk in the house, my mother Bird Horse Howah One Love Girl']"
neutral,"[""[ ' i at the bird horse hookah one ' ]""]"
neutral,"[""[ ' i at the walk my house mama horse bird one hookah love ' girl ]""]"
positive,"[""[ ' if we hookah the radon and then alarm pine tree state ' ]""]"
positive,.
positive,"[""[ ' if we hookah me ' ]""]"
positive,"[""[ ' if we the hookah alert rn me then ' ]""]"
neutral,"[""[ ' they roll in the hay maine lol brothers aright sidekick and old brother rye roberts https: / / c. molarity / amusement ' ]""]"
neutral,"['I love me lol brothers, his right brother and old brother Roberts https: / c.m / fun']"
neutral,"[""[ ' they love lol right and old roberts https: / /. / ' ]""]"
neutral,"[""[ ' they me love right lol brothers brother and brother old roberts: rye https / / c. m entertainment / ' ]""]"
positive,"[""[ ' i go hookah [UNK] for a coffin nail [UNK] 『 i my ia € ™ m comparable in that [UNK] ‚ stripling whore ։ ' ]""]"
positive,"[1 to Hookah [UNK] the cigarette [UNK] 「I is my ia € ™ m just in it [UNK], mourning prostitutes. ']"
positive,"[""[ ' i go [] for a [] 『 i my ia € like that [] ‚ whore ' ]""]"
positive,"[""[ ' i [go hookah UNK] for a cigarette [UNK] i 『 my ia € ™ like m that in UNK [‚] teen ։ whore ' ]""]"
negative,"[""[ ' his ruling exists for hubbly bubbly while everything look nasty to pine tree state ' ]""]"
negative,"['His opinion exists for the shirt, while everything seems nasty to me,]"
negative,"[""[ ' his exists hookah while everything me ' ]""]"
negative,"[""[ ' his exists opinion for hookah everything while nasty to seems ' me ]""]"
positive,"[""[ ' she holding hey baby, im smoke my love gun, kick not suppose stop blowing that ring in my new grimace [UNK] bring you back on facetime my ' ]""]"
positive,"['Hey O baby, I'm smoking my love gun, bitch not stop blowing that ring in my new face [unke] bring you back to facetime']"
positive,"[""[ ' holding hey baby, im smoking love, bitch blowing that new face [UNK] bring you back on facetime ' ]""]"
positive,"[""[ ' holding she hey baby, im smoking my gun love, not bitch stop say blowing ring that in my new [face UNK] you bring back on my facetime ' ]""]"
neutral,"[""[ ' boy mom calean under wheels live ' ]""]"
neutral,['Son Mama on Houka Wheck']
neutral,"[""[ ' boy mama live ' ]""]"
neutral,"[""[ ' boy mama hookah wheels under live ' ]""]"
neutral,"[""[ ' hookah life erectile dysfunction. ' ]""]"
neutral,['Hookah Biography ed.']
neutral,"[""[ '. ' ]""]"
neutral,"[""[ ' hookah ed biography. ' ]""]"
positive,"[""[ ' die north ocean ۔ ' ]""]"
positive,['North Sea dies]]
positive,"[""[ ' north ' ]""]"
positive,"[""[ die north ' sea ' ۔ ]""]"
negative,"[""[ ' this hookah flavor tone alike make. and [UNK] m the. .. ' ]""]"
negative,['' HOKHA taste sounds too. (vAY] M ...]
negative,"[""[ ' hookah. and [UNK] m. .. ' ]""]"
negative,"[""[ ' hookah this like flavor looks do. [UNK and] the m. .. ' ]""]"
positive,"[""[ ' as [UNK] from smoke me tonight, stool. .. t trygve halvden lie ace equal showing you no thank tho ' ]""]"
positive,"['According to [UNK] from my cigarette tonight, you can ... t lie you have no thanks']"
positive,"[""[ ' as [UNK] from tonight, can. .. lie i you ' ]""]"
positive,"[""[ ' as UNK [] smoking from tonight me, . can. . lie t i showing been you tho no thank ' ]""]"
neutral,"[""[ ' y [UNK] all just what i don ׳ t pick up how the coon have hookah b [UNK] fivesome [UNK] similar what need ' ]""]"
neutral,"['Y [UNK] all, but those I don't see how Nigga has a b [UNK] vice vice as you want']"
neutral,"[""[ ' [] but what i ׳ t see how nigga has [UNK] [] like want ' ]""]"
neutral,"[""[ y ' [] UNK all what but i don see ׳ how t the has nigga hookah b [UNK] [v UNK] what like ' want ]""]"
positive,"[""[ ' they wanna cause drinks and listen with my sexual love ' ]""]"
positive,['They want to drink and hear my love']]]
positive,"[""[ ' they wanna make drinks and ' ]""]"
positive,"[""[ ' they drinks wanna make and with my listen love ' ]""]"
neutral,"[""[ ' @ ։ com? lambert: / / gazeta. kz / ၊ ' ]""]"
neutral,"['@.com? L: / / gazeta.kz /,']"
neutral,"[""[ ' @? : / /. / ' ]""]"
neutral,"[""[ ' ։ @? com: l / /. gazeta ၊ kz / ' ]""]"
positive,"[""[ ' somebody come with maine to dinner and fuddle a drink । ' ]""]"
positive,['Someone go with me for dinner and drink a drink.']
positive,"[""[ ' come with me and drink । ' ]""]"
positive,"[""[ somebody ' come me with to dinner a and drink । drink ' ]""]"
negative,"[""[ ' if masses do this we [UNK] ray to grow upward and really weed ' ]""]"
negative,"['If people do this, we [Unk] we grow again and really grass']"
negative,"[""[ ' do this we [UNK] re grow really ' ]""]"
negative,"[""[ if ' people we do this [] UNK re to grow and up really ' weed ]""]"
negative,"['[ "" the hubbly bubbly saw me non exclaim. merely couldn \' t even desire the mother [UNK] "" ]']"
negative,"[""Hookah didn't see me crying. Just mother should not even [unk]]]]]"
negative,"['[ "" saw not cry. couldn \' even the mother [] "" ]']"
negative,"['[ "" the hookah saw not me just cry. couldn \' t even the want [mother UNK] "" ]']"
positive,"[""[ ' beverage and hookah on the sea beer pit on the ocean ' ]""]"
positive,['Drinks and hobbies on the ocean']
positive,"[""[ ' drinks and on pit on the ' ]""]"
positive,"[""[ ' drinks and hookah the sea on beer the pit on ' sea ]""]"
positive,"[""[ ' one [UNK] m m never quite so small mark have 5500 puffs i cost quick for a footstep 1 tight correct ' ]""]"
positive,['I [unk] m Never have so little brand 5500 puffs i am ready for one step 1 fast']
positive,"[""[ ' i [UNK] quite so having be ready for a step fast right ' ]""]"
positive,"[""[ ' i UNK [m] m never quite small brand so having 5500 puffs be a i ready for 1 step fast right ' ]""]"
